Date,EUR,AUD,JPY
10/19/2017,1.1842,0.7878,112.54
10/20/2017,1.177,0.7812,113.5
10/23/2017,1.1762,0.7807,113.66
10/24/2017,1.1766,0.778,113.92
10/25/2017,1.1802,0.7694,113.7
10/26/2017,1.17,0.7688,113.72
10/27/2017,1.158,0.766,113.82
10/30/2017,1.1626,0.7678,113.26
10/31/2017,1.1648,0.7668,113.63
11/1/2017,1.1618,0.7676,114.04
11/2/2017,1.1672,0.7722,113.84
11/3/2017,1.1616,0.765,114.25
11/6/2017,1.16,0.7673,113.9
11/7/2017,1.1577,0.7637,113.9
11/8/2017,1.1591,0.7677,113.62
11/9/2017,1.1648,0.7668,113.4
11/10/2017,ND,ND,ND
11/13/2017,1.1656,0.7622,113.62
11/14/2017,1.1764,0.7628,113.5
11/15/2017,1.1794,0.7576,113.15
11/16/2017,1.1772,0.759,112.89
11/17/2017,1.1799,0.7563,111.98
11/20/2017,1.1741,0.7551,112.49
11/21/2017,1.1741,0.7582,112.46
11/22/2017,1.1789,0.7591,111.62
11/23/2017,ND,ND,ND
11/24/2017,1.1936,0.7619,111.54
11/27/2017,1.1911,0.7605,111
11/28/2017,1.1878,0.7617,111.13
11/29/2017,1.1858,0.7572,111.75
11/30/2017,1.1898,0.7572,112.3
12/1/2017,1.191,0.7624,111.88
12/4/2017,1.1848,0.7598,112.8
12/5/2017,1.182,0.7606,112.76
12/6/2017,1.1788,0.7565,112.32
12/7/2017,1.179,0.7526,112.7
12/8/2017,1.1761,0.7507,113.55
12/11/2017,1.1802,0.754,113.34
12/12/2017,1.1725,0.755,113.62
12/13/2017,1.1762,0.7605,113.19
12/14/2017,1.1778,0.7672,112.56
12/15/2017,1.1778,0.7646,112.68
12/18/2017,1.1804,0.7675,112.4
12/19/2017,1.1822,0.7652,112.98
12/20/2017,1.1881,0.7673,113.29
12/21/2017,1.1872,0.7703,113.42
12/22/2017,1.1839,0.7713,113.3
12/25/2017,ND,ND,ND
12/26/2017,1.1867,0.7728,113.2
12/27/2017,1.1902,0.7772,113.28
12/28/2017,1.1952,0.7793,112.85
12/29/2017,1.2022,0.7815,112.69
1/1/2018,ND,ND,ND
1/2/2018,1.205,0.7824,112.18
1/3/2018,1.203,0.784,112.28
1/4/2018,1.2064,0.7856,112.78
1/5/2018,1.2039,0.7859,113.18
1/8/2018,1.1973,0.7838,113.08
1/9/2018,1.1922,0.7822,112.57
1/10/2018,1.1958,0.7841,111.48
1/11/2018,1.2035,0.7885,111.35
1/12/2018,1.213,0.7886,111.23
1/15/2018,ND,ND,ND
1/16/2018,1.2244,0.7958,110.74
1/17/2018,1.2229,0.7982,110.81
1/18/2018,1.2238,0.7993,110.88
1/19/2018,1.2238,0.8001,110.56
1/22/2018,1.223,0.8004,111.15
1/23/2018,1.2277,0.7984,110.46
1/24/2018,1.239,0.8066,109.15
1/25/2018,1.2488,0.8089,108.7
1/26/2018,1.2422,0.8105,108.38
1/29/2018,1.2352,0.8089,109.12
1/30/2018,1.239,0.8076,108.9
1/31/2018,1.2428,0.8069,109.31
2/1/2018,1.2482,0.8028,109.5
2/2/2018,1.2446,0.7929,110.4
2/5/2018,1.2418,0.7926,110.09
2/6/2018,1.2381,0.7877,109.18
2/7/2018,1.2281,0.7842,109.53
2/8/2018,1.2238,0.7789,109
2/9/2018,1.2226,0.7809,108.44
2/12/2018,1.2267,0.7836,108.72
2/13/2018,1.2363,0.7857,107.59
2/14/2018,1.2396,0.7873,107
2/15/2018,1.2482,0.7912,106.36
2/16/2018,1.2442,0.7925,106.1
2/19/2018,ND,ND,ND
2/20/2018,1.2348,0.7903,107.23
2/21/2018,1.2314,0.7833,107.64
2/22/2018,1.2326,0.785,106.96
2/23/2018,1.2298,0.7827,106.64
2/26/2018,1.2296,0.7843,106.96
2/27/2018,1.2239,0.7804,107.47
2/28/2018,1.2211,0.7801,106.62
3/1/2018,1.2216,0.7762,106.91
3/2/2018,1.2314,0.7754,105.65
3/5/2018,1.233,0.7759,105.97
3/6/2018,1.2415,0.7822,106.03
3/7/2018,1.2397,0.7796,105.94
3/8/2018,1.2314,0.7787,106.08
3/9/2018,1.2326,0.7849,106.74
3/12/2018,1.2318,0.7864,106.52
3/13/2018,1.2398,0.7881,106.64
3/14/2018,1.2362,0.7877,106.17
3/15/2018,1.2321,0.7816,106.07
3/16/2018,1.228,0.7733,106.1
3/19/2018,1.2329,0.7705,105.83
3/20/2018,1.2271,0.7691,106.42
3/21/2018,1.2268,0.7708,106.3
3/22/2018,1.231,0.7696,105.34
3/23/2018,1.236,0.7721,104.83
3/26/2018,1.244,0.7727,105
3/27/2018,1.241,0.7717,105.72
3/28/2018,1.2351,0.7681,106.3
3/29/2018,1.2297,0.7672,106.27
3/30/2018,1.232,0.769,106.2
4/2/2018,1.2288,0.7658,105.99
4/3/2018,1.2261,0.7674,106.45
4/4/2018,1.2292,0.7701,106.56
4/5/2018,1.223,0.7688,107.48
4/6/2018,1.2274,0.7684,107.03
4/9/2018,1.232,0.7708,107.06
4/10/2018,1.2338,0.7762,107.3
4/11/2018,1.2384,0.7765,106.78
4/12/2018,1.232,0.7757,107.3
4/13/2018,1.2322,0.7768,107.52
4/16/2018,1.2373,0.7777,107.26
4/17/2018,1.2345,0.7768,107.09
4/18/2018,1.238,0.7784,107.26
4/19/2018,1.2336,0.7751,107.42
4/20/2018,1.2282,0.7671,107.6
4/23/2018,1.2216,0.7614,108.62
4/24/2018,1.2226,0.7598,109.03
4/25/2018,1.2178,0.7559,109.33
4/26/2018,1.2113,0.756,109.3
4/27/2018,1.2108,0.7566,109.12
4/30/2018,1.2074,0.7543,109.28
5/1/2018,1.2,0.7488,109.69
5/2/2018,1.1968,0.7501,109.89
5/3/2018,1.197,0.7513,109.06
5/4/2018,1.1946,0.7534,109.16
5/7/2018,1.1927,0.7526,109.14
5/8/2018,1.1863,0.7445,109.16
5/9/2018,1.1852,0.7456,109.68
5/10/2018,1.1896,0.7515,109.53
5/11/2018,1.1951,0.7544,109.26
5/14/2018,1.1976,0.7554,109.52
5/15/2018,1.1864,0.7477,110.25
5/16/2018,1.1788,0.7504,110.22
5/17/2018,1.1798,0.7508,110.76
5/18/2018,1.1775,0.7511,110.71
5/21/2018,1.1768,0.7565,111.08
5/22/2018,1.1783,0.7595,110.94
5/23/2018,1.1693,0.7534,110.05
5/24/2018,1.1729,0.7567,109.3
5/25/2018,1.1666,0.7558,109.35
5/28/2018,ND,ND,ND
5/29/2018,1.1551,0.7514,108.62
5/30/2018,1.1664,0.7574,109.04
5/31/2018,1.167,0.757,108.73
6/1/2018,1.1679,0.7566,109.49
6/4/2018,1.1696,0.7648,109.66
6/5/2018,1.1672,0.7606,109.63
6/6/2018,1.1778,0.7677,110
6/7/2018,1.1815,0.763,109.92
6/8/2018,1.1773,0.7601,109.45
6/11/2018,1.1802,0.7616,109.94
6/12/2018,1.1792,0.7607,110.22
6/13/2018,1.1784,0.7604,110.41
6/14/2018,1.1634,0.7514,110.44
6/15/2018,1.1616,0.7455,110.58
6/18/2018,1.1606,0.7419,110.44
6/19/2018,1.1577,0.7386,110.02
6/20/2018,1.1592,0.7387,110.14
6/21/2018,1.16,0.7374,110.05
6/22/2018,1.163,0.7424,109.98
6/25/2018,1.1694,0.7406,109.62
6/26/2018,1.1675,0.7402,109.92
6/27/2018,1.1588,0.7373,110.34
6/28/2018,1.1582,0.7355,110.38
6/29/2018,1.1677,0.7399,110.71
7/2/2018,1.1604,0.7322,110.73
7/3/2018,1.1653,0.7385,110.54
7/4/2018,ND,ND,ND
7/5/2018,1.1697,0.7388,110.59
7/6/2018,1.1738,0.7421,110.48
7/9/2018,1.1744,0.7466,110.78
7/10/2018,1.1728,0.7464,111.24
7/11/2018,1.1722,0.74,111.52
7/12/2018,1.1692,0.7418,112.41
7/13/2018,1.1667,0.741,112.38
7/16/2018,1.171,0.7416,112.29
7/17/2018,1.1664,0.7392,112.79
7/18/2018,1.1645,0.7392,112.82
7/19/2018,1.1604,0.7332,112.98
7/20/2018,1.1708,0.741,111.74
7/23/2018,1.1702,0.7383,111.36
7/24/2018,1.1684,0.7416,111.27
7/25/2018,1.1677,0.7412,111.02
7/26/2018,1.1654,0.7384,111.2
7/27/2018,1.166,0.741,110.94
7/30/2018,1.1718,0.7408,110.98
7/31/2018,1.1706,0.7438,111.88
8/1/2018,1.1666,0.7402,111.72
8/2/2018,1.1612,0.7379,111.48
8/3/2018,1.1597,0.7406,111.12
8/6/2018,1.1564,0.7393,111.43
8/7/2018,1.1597,0.7428,111.19
8/8/2018,1.1598,0.742,110.96
8/9/2018,1.1566,0.7394,110.9
8/10/2018,1.1399,0.7298,110.66
8/13/2018,1.1396,0.727,110.65
8/14/2018,1.1351,0.724,110.92
8/15/2018,1.1332,0.7233,110.62
8/16/2018,1.1388,0.7276,110.89
8/17/2018,1.141,0.7282,110.54
8/20/2018,1.1438,0.7308,110.38
8/21/2018,1.1534,0.7352,110.48
8/22/2018,1.1595,0.7352,110.54
8/23/2018,1.1567,0.7264,111.14
8/24/2018,1.1625,0.7332,111.22
8/27/2018,1.1676,0.7346,111.09
8/28/2018,1.172,0.7352,111.04
8/29/2018,1.1699,0.7292,111.8
8/30/2018,1.1646,0.7262,111.17
8/31/2018,1.1596,0.7192,110.98
9/3/2018,ND,ND,ND
9/4/2018,1.1566,0.7174,111.44
9/5/2018,1.162,0.7189,111.47
9/6/2018,1.1624,0.7198,110.87
9/7/2018,1.1572,0.7135,111.18
9/10/2018,1.1604,0.7118,111.09
9/11/2018,1.1591,0.7107,111.54
9/12/2018,1.1626,0.7161,111.29
9/13/2018,1.1672,0.7192,111.92
9/14/2018,1.1656,0.7178,112.09
9/17/2018,1.1687,0.7186,111.97
9/18/2018,1.1693,0.722,112.3
9/19/2018,1.1685,0.7273,112.21
9/20/2018,1.1744,0.7276,112.58
9/21/2018,1.1739,0.7278,112.62
9/24/2018,1.1773,0.7263,112.62
9/25/2018,1.177,0.7251,112.88
9/26/2018,1.1758,0.726,112.92
9/27/2018,1.167,0.7218,113.38
9/28/2018,1.1622,0.7238,113.48
10/1/2018,1.1567,0.7223,113.96
10/2/2018,1.156,0.7199,113.66
10/3/2018,1.1525,0.7138,114.19
10/4/2018,1.1508,0.7078,113.79
10/5/2018,1.1502,0.7048,113.56
10/8/2018,ND,ND,ND
10/9/2018,1.1482,0.7092,113.13
10/10/2018,1.1541,0.71,112.71
10/11/2018,1.1565,0.7112,112.26
10/12/2018,1.1559,0.7116,112.02
10/15/2018,1.1594,0.7142,111.82
10/16/2018,1.1593,0.714,112.16
10/17/2018,1.154,0.713,112.21
10/18/2018,1.1494,0.7118,112.11
10/19/2018,1.1513,0.7132,112.52
10/22/2018,1.1467,0.7086,112.78
10/23/2018,1.148,0.7074,112.12
10/24/2018,1.1389,0.7072,112.58
10/25/2018,1.1374,0.7084,112.54
10/26/2018,1.1388,0.7088,111.65
10/29/2018,1.139,0.7074,112.49
10/30/2018,1.1364,0.7112,112.76
10/31/2018,1.1332,0.709,112.86
11/1/2018,1.1396,0.7189,112.79
11/2/2018,1.1378,0.7199,113.09
11/5/2018,1.1394,0.7198,113.22
11/6/2018,1.1412,0.7221,113.38
11/7/2018,1.1459,0.7282,113.32
11/8/2018,1.1416,0.7286,113.87
11/9/2018,1.1325,0.7226,113.77
11/12/2018,ND,ND,ND
11/13/2018,1.1288,0.722,113.97
11/14/2018,1.1312,0.7219,113.7
11/15/2018,1.1324,0.7269,113.46
11/16/2018,1.1402,0.7312,112.76
11/19/2018,1.1448,0.7291,112.54
11/20/2018,1.1391,0.7246,112.66
11/21/2018,1.1393,0.7267,113.06
11/22/2018,ND,ND,ND
11/23/2018,1.1332,0.7225,112.83
11/26/2018,1.1336,0.723,113.58
11/27/2018,1.1281,0.7206,113.84
11/28/2018,1.1286,0.7233,113.96
11/29/2018,1.1382,0.7314,113.42
11/30/2018,1.1323,0.7311,113.54
12/3/2018,1.1356,0.736,113.54
12/4/2018,1.1345,0.7353,112.93
12/5/2018,ND,ND,ND
12/6/2018,1.1374,0.7216,112.46
12/7/2018,1.139,0.721,112.6
12/10/2018,1.1368,0.719,112.96
12/11/2018,1.1314,0.7204,113.41
12/12/2018,1.1362,0.7223,113.28
12/13/2018,1.1358,0.7228,113.66
12/14/2018,1.13,0.7176,113.35
12/17/2018,1.1339,0.7182,112.96
12/18/2018,1.1364,0.7172,112.54
12/19/2018,1.1422,0.7172,112.15
12/20/2018,1.1432,0.7104,111.34
12/21/2018,1.1402,0.7072,111.14
12/24/2018,ND,ND,ND
12/25/2018,ND,ND,ND
12/26/2018,1.1408,0.707,110.45
12/27/2018,1.1412,0.702,110.78
12/28/2018,1.1445,0.7044,110.34
12/31/2018,1.1456,0.7046,109.7
1/1/2019,ND,ND,ND
1/2/2019,1.1357,0.7,109.22
1/3/2019,1.1399,0.7014,108.07
1/4/2019,1.141,0.7108,108.29
1/7/2019,1.1468,0.7143,108.62
1/8/2019,1.1444,0.7134,108.57
1/9/2019,1.1524,0.7172,108.38
1/10/2019,1.1517,0.719,108.29
1/11/2019,1.1479,0.7204,108.34
1/14/2019,ND,ND,ND
1/15/2019,1.1392,0.7192,108.72
1/16/2019,1.1408,0.7184,108.84
1/17/2019,1.1386,0.7171,109.01
1/18/2019,1.1362,0.7172,109.79
1/21/2019,ND,ND,ND
1/22/2019,1.1359,0.7133,109.34
1/23/2019,1.139,0.7133,109.44
1/24/2019,1.1322,0.7096,109.72
1/25/2019,1.1407,0.7172,109.6
1/28/2019,1.1438,0.7166,109.2
1/29/2019,1.1424,0.7149,109.36
1/30/2019,1.1418,0.7196,109.57
1/31/2019,1.1454,0.7282,108.84
2/1/2019,1.1474,0.726,109.55
2/4/2019,1.1438,0.7218,109.96
2/5/2019,1.1406,0.7234,109.99
2/6/2019,1.138,0.7128,109.75
2/7/2019,1.1357,0.7093,109.7
2/8/2019,1.1326,0.709,109.76
2/11/2019,1.1277,0.7065,110.4
2/12/2019,1.1316,0.7094,110.5
2/13/2019,1.1288,0.7113,110.86
2/14/2019,1.1284,0.7091,110.68
2/15/2019,1.1268,0.7122,110.54
2/18/2019,ND,ND,ND
2/19/2019,1.1328,0.7146,110.68
2/20/2019,ND,ND,ND
2/21/2019,1.1338,0.708,110.72
2/22/2019,1.1342,0.7138,110.7
2/25/2019,1.1345,0.7169,111.07
2/26/2019,1.1374,0.7182,110.76
2/27/2019,1.137,0.7134,110.92
2/28/2019,1.1379,0.7099,111.38
3/1/2019,1.1376,0.708,111.89
3/4/2019,1.1328,0.7084,111.68
3/5/2019,1.13,0.7073,111.98
3/6/2019,1.132,0.7023,111.66
3/7/2019,1.1214,0.7032,111.6
3/8/2019,1.1243,0.7048,111.11
3/11/2019,1.1226,0.7056,111.21
3/12/2019,1.1276,0.7082,111.38
3/13/2019,1.131,0.7087,111.23
3/14/2019,1.1304,0.7061,111.71
3/15/2019,1.1326,0.7089,111.57
3/18/2019,1.1337,0.71,111.41
3/19/2019,1.1346,0.7102,111.38
3/20/2019,1.1352,0.7088,111.41
3/21/2019,1.1361,0.711,110.86
3/22/2019,1.1282,0.7091,109.76
3/25/2019,1.1324,0.7114,110.09
3/26/2019,1.128,0.714,110.5
3/27/2019,1.125,0.707,110.38
3/28/2019,1.1236,0.7079,110.54
3/29/2019,1.1228,0.7104,110.68
4/1/2019,1.121,0.7117,111.29
4/2/2019,1.1186,0.7058,111.32
4/3/2019,1.1242,0.7124,111.48
4/4/2019,1.1216,0.7112,111.55
4/5/2019,1.1217,0.7099,111.71
4/8/2019,1.1262,0.7124,111.47
4/9/2019,1.1278,0.7129,111.08
4/10/2019,1.1266,0.7158,110.92
4/11/2019,1.1262,0.7128,111.48
4/12/2019,1.1304,0.7176,112
4/15/2019,1.1304,0.7178,112
4/16/2019,1.1293,0.7174,111.95
4/17/2019,1.1297,0.7168,112
4/18/2019,1.1241,0.715,111.94
4/19/2019,1.1246,0.715,111.92
4/22/2019,1.1258,0.7134,111.94
4/23/2019,1.1213,0.7096,111.86
4/24/2019,1.1192,0.7026,111.81
4/25/2019,1.114,0.701,111.59
4/26/2019,1.1154,0.7044,111.6
4/29/2019,1.1166,0.7054,111.8
4/30/2019,1.1201,0.704,111.4
5/1/2019,1.1246,0.7038,111.18
5/2/2019,1.1184,0.7002,111.39
5/3/2019,1.1186,0.7018,111.28
5/6/2019,1.1197,0.6995,110.86
5/7/2019,1.1178,0.7004,110.34
5/8/2019,1.1206,0.7004,110.12
5/9/2019,1.1228,0.6976,109.55
5/10/2019,1.1241,0.6998,109.56
5/13/2019,1.1232,0.6948,109.18
5/14/2019,1.1207,0.6946,109.68
5/15/2019,1.1208,0.693,109.58
5/16/2019,1.1178,0.6905,109.89
5/17/2019,1.1166,0.6874,109.9
5/20/2019,1.117,0.6913,109.96
5/21/2019,1.1158,0.6876,110.6
5/22/2019,1.1156,0.688,110.28
5/23/2019,1.1172,0.6896,109.58
5/24/2019,1.1197,0.6914,109.38
5/27/2019,ND,ND,ND
5/28/2019,1.1177,0.693,109.49
5/29/2019,1.1136,0.6912,109.24
5/30/2019,1.114,0.691,109.67
5/31/2019,1.1149,0.693,108.66
6/3/2019,1.1206,0.6955,108.39
6/4/2019,1.1236,0.6987,108.3
6/5/2019,1.1242,0.6974,108.2
6/6/2019,1.1294,0.6984,108.08
6/7/2019,1.1324,0.7002,108.15
6/10/2019,1.1311,0.6964,108.56
6/11/2019,1.1316,0.6956,108.52
6/12/2019,1.131,0.6942,108.42
6/13/2019,1.1275,0.691,108.44
6/14/2019,1.1217,0.6872,108.44
6/17/2019,1.1235,0.686,108.56
6/18/2019,1.1196,0.6872,108.39
6/19/2019,1.1214,0.687,108.36
6/20/2019,1.1284,0.6917,107.52
6/21/2019,1.1328,0.692,107.55
6/24/2019,1.1393,0.6964,107.36
6/25/2019,1.1386,0.6975,106.92
6/26/2019,1.139,0.699,107.64
6/27/2019,1.1372,0.6998,107.73
6/28/2019,1.1374,0.7009,107.84

